MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
2,2/11/2026,TENSAUR SPORT 3.0 K,902162273,1,902162273-1,Peru,815,,PASS,,,C,Asc 02-2,31D,624040282,80,MS.NGÂN,CFA,"Dirty Collar Lining(2),Over Cement(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 K,902165590,1,902165590-1,Argentina,"1,270",,PASS,,,C,Asc 02-2,31D,624040282,125,MR.MOON,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MR.MOON),,,
2,2/11/2026,TENSAUR SPORT 3.0 K,902174748,1,902174748-1,Mexico,702,,PASS,,,C,Asc 02-2,4D,625100152,80,MR.NHỨT,CFA,"Dirty Collar Lining(1),Wobbling(1)",,,,,
2,2/11/2026,RUNFALCON 6 J,902028682,1,902028682-1,Mexico,"4,500",,PASS,1300,PC,C,Asc 06-2,17D,624060040,125,MS.HUỲNH,CFA,"Over Cement(2),Dirty Collar Lining(2)",,,,,
2,2/11/2026,RUNFALCON 6 J,902028684,1,902028684-1,Mexico,"2,761",,PASS,,,C,Asc 06-2,17D,624060040,125,MR.NHỨT,CFA,"Dirty Upper(1),Over Cement(2),Off Center(1),Dirty Collar Lining(1)",,,,,
2,2/11/2026,RUNFALCON 6 J,902227944,1,902227944-1,Netherlands,308,,PASS,,,C,Asc 09-2,24D,623090032,50,MS.NGÂN,CFA,"Collar Lining Wrinkle(1),Dirty O'S(1)",,,,,
2,2/11/2026,VS PACE 2.0,902156096,1,902156096-1,Argentina,491,,PASS,,,D,Asc 10-1,2C,623080380,50,MRS.VY,CFA,"Dirty Upper(1),Over Cement(1)",,,,,
2,2/11/2026,ADVANTAGE,902051609,1,902051609-1,Ukraine,855,,PASS,,,D,Asc 07-2,42C,625110069,80,MR.NHỨT,CFA,"Dirty Upper(1),Collar Lining Wrinkle(1)",,,,,
2,2/11/2026,ADVANTAGE,902052905,1,902052905-1,Turkey,"1,000",,PASS,,,D,Asc 07-2,42C,625110069,80,MR.NHỨT,CFA,Dirty Collar Lining(2),,,,,
2,2/11/2026,ADVANTAGE,902053111,1,902053111-1,Utd.Arab Emir.,192,,PASS,,,D,Asc 07-2,42C,625110069,32,MR.NHỨT,CFA,Dirty Upper(1),,,,,
2,2/11/2026,ADVANTAGE,902055169,1,902055169-1,Morocco,985,,PASS,,,D,Asc 07-2,9,621040446,80,MS.HUỲNH,CFA,"Bonding Gap(1),Dirty O'S(2),Dirty Upper(2)",,,,,
2,2/11/2026,URBAN COURT,902068393,1,902068393-1,Netherlands,432,,PASS,,,D,Asc 06-2,10C,624050200,50,MR.THÁI,CFA,"Wobbling(2),Wrinkle(1)",,,,,
2,2/11/2026,URBAN COURT,902173260,1,902173260-1,Mexico,545,,PASS,,,D,Asc 06-2,10C,624050200,80,MR.NHỨT,CFA,"Wobbling(1),Dirty Collar Lining(1)",,,,,
2,2/11/2026,URBAN COURT,902176483,1,902176483-1,Mexico,"1,160",,PASS,,,D,Asc 06-1,36C,625050250,80,MS.HUỲNH,CFA,"Bonding Gap(1),Wrinkle(2),Dirty Upper(2)",,,,,
2,2/11/2026,URBAN COURT,902228337,1,902228337-1,Spain,360,,PASS,,,D,Asc 08-2,17C,624030608,50,MR.THÁI,CFA,"Bonding Gap(1),Dirty O'S(1)",,,,,
2,2/11/2026,URBAN COURT,902229764,1,902229764-1,Spain,655,,PASS,,,D,Asc 06-2,10C,624050200,80,MRS.VY,CFA,Needle Hole(1),,,,,
2,2/11/2026,VL COURT 3.0 K,902005349,1,902005349-1,USA,"5,310",,PASS,2110,PC,D,Asc 05-1,18D,625030163,125,MR.NHỨT,CFA,Wobbling(2),,,,,
2,2/11/2026,VL COURT 3.0 K,902005578,1,902005578-1,USA,"4,290",,PASS,3200,P1,D,Asc 07-1,41C,625100189,125,MS.NGÂN,CFA,"Over Primer O'S(2),Dirty Upper(2),Thread Ends(1),Wobbling(1),Over Cement(1)",,,,,
2,2/11/2026,GRAND COURT 3.0,902058294,1,902058294-1,United Kingdom,460,,PASS,,,D,Asc 02-1,37C,625080102,50,MRS.VY,CFA,"Dirty Collar Lining(1),Bonding Gap(1)",,,,,
2,2/11/2026,VS PACE 2.0,902181421,1,902181421-1,Netherlands,470,,PASS,,,D,Asc 02-1,37C,625080102,50,MRS.VY,CFA,Bonding Gap(1),,,,,
2,2/11/2026,VS PACE 2.0,902184484,1,902184484-1,United Kingdom,300,,PASS,,,D,Asc 11-1,38C,625090293,50,MS.HUỲNH,CFA,"Wrinkle(2),Fraying(1)",,,,,
2,2/11/2026,VS PACE 2.0,902184563,1,902184563-1,United Kingdom,400,,PASS,,,D,Asc 11-1,38C,625090293,50,MRS.VY,CFA,Dirty O'S(1),,,,,
2,2/11/2026,VS PACE 2.0,902185696,1,902185696-1,Netherlands,360,,PASS,,,D,Asc 10-2,28C,624100065,50,MR.NHỨT,CFA,Bonding Gap(1),,,,,
2,2/11/2026,RUNFALCON 6 J,901969621,1,901969621-1,Netherlands,"3,200",,PASS,,,D,Asc 03-2,9,621040446,125,MS.HUỲNH,CFA,"Bonding Gap Stockfit(2),Bonding Gap(2),Wrinkle(2),Dirty M'S(2)",,,,,
2,2/11/2026,RUNFALCON 6 J,902055162,1,902055162-1,Monaco,250,,PASS,,,D,Asc 02-2,35C,625050156,32,MRS.VY,CFA,"Wrinkle(1),Dirty Collar Lining(1)",,,,,
